id,Dir_A,Dir_B,Dir_C,Trx_Cod1_Cd_1,Trx_Cod1_Cd_2,Trx_Cod1_Cd_3,Trx_Cod2_Cd,B_amt_min,B_amt_max,B_amt_mean,B_amt_count,C_amt_min,C_amt_max,C_amt_mean,C_amt_count,midnight,morning,afternoon,night,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
UD1AF64,39,0,0,0,0,0,136,-10000.0,-9.0,-1656.035238095238,21,1.0,16200.0,1932.0416666666667,18,1,6,17,15,0,0,0,0,9,30,0,0,0,0,0,0
U8F717B,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.03,0.03,0.03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U2B327F,2,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.06,0.034999999999999996,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
UCBE580,94,0,0,0,0,0,132,-22000.0,-2.0,-933.4522077922076,77,1.62,20215.79,5536.564705882353,17,2,14,49,29,0,0,0,0,71,23,0,0,0,0,0,0
U9BA537,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.02,0.02,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UF46D90,4,0,0,0,0,0,105,-2545.24,-2545.24,-2545.24,2,3.7,500.0,251.85,2,1,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0
U74B97D,11,0,0,0,0,0,307,-5000.0,-1.0,-934.5285714285716,7,1.12,6096.0,3066.5299999999997,4,1,4,3,3,0,0,0,0,3,8,0,0,0,0,0,0
U505941,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.36,0.36,0.36,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCB2848,71,0,0,0,0,0,111,-30000.0,-0.14,-1303.9375806451615,62,0.81,39033.52,9016.951111111111,9,11,12,20,28,0,0,0,0,34,37,0,0,0,0,0,0
UD93925,110,0,0,0,0,0,308,-50000.0,-10.0,-5034.383333333334,66,3.6,32000.0,7552.036363636363,44,3,41,41,25,0,0,0,0,71,39,0,0,0,0,0,0
U8013EF,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.04,0.04,0.04,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U72CC5A,4,0,0,0,0,0,132,-25000.0,-100.0,-12550.0,2,0.09,24965.03,12482.56,2,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0
UA1F5B6,1,0,0,0,0,0,204,0.0,0.0,0.0,0,4.24,4.24,4.24,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UD7D0EE,16,0,0,0,0,0,132,-10000.0,-2.0,-1080.4471428571428,14,4.44,9862.35,4933.395,2,1,7,3,5,0,0,0,0,4,12,0,0,0,0,0,0
U7BD3AE,4,0,0,0,0,0,204,0.0,0.0,0.0,0,0.07,4801.97,2401.8175,4,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0
U941288,24,0,0,0,0,0,132,-100000.0,-5.5,-21422.196666666667,12,0.51,100000.0,20142.559999999998,12,2,6,10,6,0,0,0,0,14,10,0,0,0,0,0,0
U5765E5,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.02,0.02,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UED5F85,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.03,0.03,0.03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UC39E91,42,0,0,0,0,0,301,-10000.0,-19.07,-1222.1708333333333,24,0.06,10000.0,1627.4477777777777,18,1,18,22,1,0,0,0,0,29,13,0,0,0,0,0,0
U9AC5C5,69,0,0,0,0,0,117,-8000.0,-1.09,-227.95689655172413,58,0.54,6931.95,1180.7154545454546,11,1,32,25,11,0,0,0,0,36,33,0,0,0,0,0,0
UD3A2F8,111,0,0,0,0,0,136,-6000.0,-5.5,-261.9536263736264,91,14.3,15782.25,2115.7870000000003,20,7,30,47,27,0,0,0,0,56,55,0,0,0,0,0,0
UD86726,5,0,0,0,0,0,136,-4432.32,-775.87,-2604.095,2,8.38,5684.45,3505.0833333333335,3,1,1,3,0,0,0,0,0,2,3,0,0,0,0,0,0
U5E5F2C,70,0,0,0,0,0,306,-50000.0,-0.18,-6562.282142857142,42,0.01,100000.0,14305.595000000001,28,2,29,29,10,0,0,0,0,30,40,0,0,0,0,0,0
U768C48,7,0,0,0,0,0,204,-10000.0,-81.63,-6693.876666666667,3,0.07,20000.0,5028.8675,4,2,2,3,0,0,0,0,0,2,5,0,0,0,0,0,0
U782CF9,3,0,0,0,0,0,132,-1380.0,-1380.0,-1380.0,1,4.01,1380.0,692.005,2,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0
U5A513F,64,0,1,0,0,0,308,-49648.03,-10.0,-5726.078648648649,37,3.36,75000.0,7764.3207142857145,28,1,23,30,11,0,0,0,0,20,45,0,0,0,0,0,0
UF8C45D,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.02,0.02,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U4FC771,6,0,0,0,0,0,307,-2305.27,-1021.26,-1663.2649999999999,2,0.05,2305.27,831.7,4,2,0,3,1,0,0,0,0,2,4,0,0,0,0,0,0
U359627,5,0,0,0,0,0,204,-35000.0,-11464.0,-23232.0,2,0.03,38.19,20.103333333333335,3,3,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0
UA340A0,3,0,0,0,0,0,134,-10.0,-10.0,-10.0,2,2.41,2.41,2.41,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
U20AEA8,34,0,0,0,0,0,204,-1010000.0,-193.16,-146408.456875,16,0.08,1000000.0,132014.16555555555,18,3,15,12,4,0,0,0,0,19,15,0,0,0,0,0,0
UDFC6B4,52,0,0,0,0,0,213,-24500.0,-4.0,-2930.0253125,32,1.13,24500.0,4688.029,20,2,20,12,18,0,0,0,0,21,31,0,0,0,0,0,0
U0C8007,79,0,0,0,0,0,132,-20000.0,-5.0,-1236.9423188405794,69,2.83,10166.0,6316.5830000000005,10,1,33,29,16,0,0,0,0,46,33,0,0,0,0,0,0
U06DFD3,6,0,0,0,0,0,105,-19772.93,-19772.93,-19772.93,2,28.92,100000.0,29907.23,4,1,2,3,0,0,0,0,0,1,5,0,0,0,0,0,0
U94DCA7,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.22,0.22,0.22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UFDF59F,1,0,4,0,0,0,208,0.0,0.0,0.0,0,0.24,50000.0,40000.047999999995,5,1,3,0,1,0,0,0,0,4,1,0,0,0,0,0,0
U70BE0A,5,0,0,0,0,0,116,-398.98,-104.0,-251.49,2,0.64,662.0,407.88000000000005,3,1,0,2,2,0,0,0,0,0,5,0,0,0,0,0,0
U232F4B,239,0,0,0,0,0,136,-41400.0,-0.02,-833.9456730769232,208,0.09,41400.0,5590.569999999999,31,26,30,126,57,0,0,0,0,134,105,0,0,0,0,0,0
U5ECFB7,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.03,0.03,0.03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UBF6FD0,3,0,0,0,0,0,201,0.0,0.0,0.0,0,9.01,5500.0,3669.67,3,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
U8ACD35,88,0,0,0,0,0,136,-9743.48,-1.0,-568.1741025641026,78,1.09,17316.29,4358.277,10,9,24,27,28,0,0,0,0,43,45,0,0,0,0,0,0
UF0EBD2,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.03,0.03,0.03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U19B701,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UD49A31,49,0,0,0,0,0,132,-50000.0,-45.8,-7807.213225806451,31,16.88,66800.0,12704.84611111111,18,5,18,21,5,0,0,0,0,17,32,0,0,0,0,0,0
U61BD0F,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.04,0.04,0.04,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UF711BD,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U024EFB,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UC9324A,49,0,0,0,0,0,308,-80000.0,-10.0,-14459.180869565216,23,0.6,80000.0,12747.878076923076,26,3,19,16,11,0,0,0,0,25,24,0,0,0,0,0,0
UF024BF,26,0,0,0,0,0,132,-520.0,-6.5,-65.492,25,1.49,1.49,1.49,1,2,10,10,4,0,0,0,0,22,4,0,0,0,0,0,0
U1E5B6A,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.15,0.15,0.15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U9E3698,4,0,0,0,0,0,204,-10000.0,-10000.0,-10000.0,1,1.74,10000.0,3337.3566666666666,3,1,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0
UE52323,1,0,0,0,0,0,111,-2.0,-2.0,-2.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
UA13D1F,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.02,0.02,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U2E5594,2,0,0,0,0,0,204,-100.0,-100.0,-100.0,1,0.07,0.07,0.07,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
UB20E7C,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U67388B,122,0,0,0,0,0,308,-2750.0,-1.0,-436.14127450980396,102,1.04,3593.47,2114.831,20,1,37,36,48,0,0,0,0,58,64,0,0,0,0,0,0
UD0C447,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.07,0.07,0.07,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UC1295B,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.21,0.21,0.21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCC1AD5,6,0,0,0,0,0,134,-3.0,-1.6,-2.375,4,0.17,0.18,0.175,2,4,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0
UD6B8E8,11,0,0,0,0,0,204,-14463.0,-54.68,-6158.1675000000005,4,0.02,11462.83,3306.1657142857143,7,3,3,4,1,0,0,0,0,3,8,0,0,0,0,0,0
UE3ACCB,12,0,0,0,0,0,134,-600.6,-1.35,-90.2388888888889,9,0.01,673.0,271.00333333333333,3,5,3,1,3,0,0,0,0,11,1,0,0,0,0,0,0
U8D1973,239,0,0,0,0,0,208,-49000.0,-6.0,-8532.766875,80,1.0,30000.0,4272.105220125786,159,1,33,171,34,0,0,0,0,92,147,0,0,0,0,0,0
U4E1AD4,9,0,0,0,0,0,308,-21300.0,-17723.92,-18915.946666666667,3,5.42,20000.0,9004.021666666666,6,1,5,2,1,0,0,0,0,4,5,0,0,0,0,0,0
U433881,39,0,0,0,0,0,132,-4003.66,-2.0,-330.2508823529411,34,1.39,12062.2,3789.5020000000004,5,1,14,10,14,0,0,0,0,18,21,0,0,0,0,0,0
UD5DB41,3,0,0,0,0,0,134,-3.0,-3.0,-3.0,2,0.02,0.02,0.02,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
U129F93,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.32,0.32,0.32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U71EEE9,11,0,0,0,0,0,134,-10.0,-1.0,-4.0,6,0.05,1.23,0.514,5,11,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0
UA31C96,3,0,0,0,0,0,204,-20000.0,-20000.0,-20000.0,1,3.83,20000.0,10001.915,2,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0
U532B68,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.02,0.02,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UAADAC8,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.04,0.04,0.04,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UD09DDE,13,0,0,0,0,0,111,-0.5,-0.5,-0.5,10,0.23,36000.0,12011.63,3,2,0,7,4,0,0,0,0,0,13,0,0,0,0,0,0
U0C1BC4,2,0,0,0,0,0,204,-40.0,-40.0,-40.0,1,0.05,0.05,0.05,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
U151BDE,50,0,0,0,0,0,132,-50000.0,-4.5,-4875.444871794872,39,0.07,40000.0,17999.092727272728,11,2,8,21,19,0,0,0,0,14,36,0,0,0,0,0,0
U9AD215,6,0,0,0,0,0,132,-15300.0,-20.0,-7570.0,3,0.5,17300.07,8237.856666666667,3,1,2,1,2,0,0,0,0,3,3,0,0,0,0,0,0
UEDF943,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.02,0.02,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U72FE4C,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.07,0.07,0.07,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U3AFF3B,28,0,0,0,0,0,132,-15000.0,-9.0,-1086.5529629629632,27,2.53,2.53,2.53,1,1,2,15,10,0,0,0,0,27,1,0,0,0,0,0,0
UAC17A3,15,0,0,0,0,0,301,-5000.0,-270.0,-2366.92125,8,0.03,10000.0,2705.075714285714,7,1,7,5,2,0,0,0,0,7,8,0,0,0,0,0,0
U36295A,0,0,2,0,0,0,132,-3979.0,-2793.0,-3386.0,2,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
UEFFA83,3,0,2,0,0,0,132,-50000.0,-1.0,-25000.5,4,0.01,0.01,0.01,1,3,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0
U198E65,10,0,0,0,0,0,201,-6000.0,-113.0,-2807.995,4,0.05,6002.36,2011.9383333333333,6,2,6,0,2,0,0,0,0,6,4,0,0,0,0,0,0
U6C9E65,4,0,0,0,0,0,136,-25.9,-4.0,-13.299999999999999,3,0.11,0.11,0.11,1,1,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0
UE6C513,0,0,1,0,0,0,132,-3000.0,-3000.0,-3000.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
U82106F,1,0,0,0,0,0,204,0.0,0.0,0.0,0,1.35,1.35,1.35,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U197D00,21,0,0,0,0,0,132,-343907.38,-1400.0,-63943.46909090909,11,0.04,343802.42,70327.324,10,1,7,9,4,0,0,0,0,7,14,0,0,0,0,0,0
UBFEBA1,7,0,0,0,0,0,203,-2000.0,-2000.0,-2000.0,1,0.97,600.0,369.8283333333334,6,1,5,1,0,0,0,0,0,2,5,0,0,0,0,0,0
U98DBBE,42,0,0,0,0,0,213,-44500.0,-3.0,-11114.538461538461,13,0.09,15749.15,5904.333793103448,29,3,19,7,13,0,0,0,0,12,30,0,0,0,0,0,0
U86DB43,97,0,0,0,0,0,136,-22682.01,-3.0,-3563.506133333333,75,4.52,30464.07,12076.676363636363,22,3,16,42,36,0,0,0,0,54,43,0,0,0,0,0,0
UD8CE23,6,0,0,0,0,0,107,-147.11,-5.0,-90.2425,4,0.4,1306.0,653.2,2,2,1,0,3,0,0,0,0,2,4,0,0,0,0,0,0
U77E0AF,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.05,0.05,0.05,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U6E0F25,69,0,0,0,0,0,111,-50000.0,-0.01,-1016.890655737705,61,1.77,50000.0,7779.80125,8,2,17,20,30,0,0,0,0,2,67,0,0,0,0,0,0
UF91323,58,0,0,0,0,0,135,-10000.0,-4.0,-1169.6689361702129,47,1.65,36000.0,5911.279090909091,11,4,22,9,23,0,0,0,0,30,28,0,0,0,0,0,0
U673D1F,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.06,0.06,0.06,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U154E01,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.05,0.05,0.05,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U38657A,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U53A985,18,0,0,0,0,0,213,-5000.0,-9.9,-2130.847,10,0.22,8800.0,2703.2775,8,1,12,4,1,0,0,0,0,9,9,0,0,0,0,0,0
U4FDC73,3,0,0,0,0,0,134,-3.0,-3.0,-3.0,2,0.01,0.01,0.01,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
U048023,148,0,0,0,0,0,132,-115000.0,-1.5,-2618.6166141732288,127,6.06,115000.0,15297.993333333336,21,1,46,62,39,0,0,0,0,94,54,0,0,0,0,0,0
UFD9B94,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U16CC48,57,0,0,0,0,0,213,-16812.77,-0.3,-3535.125238095239,21,0.23,16812.77,2062.1563888888886,36,1,19,22,15,0,0,0,0,9,48,0,0,0,0,0,0
UE6F810,235,0,0,0,0,0,132,-1600000.0,-0.5,-10154.017081339713,209,0.26,850000.0,83331.80153846153,26,7,63,105,60,0,0,0,0,135,100,0,0,0,0,0,0
U1AABB7,10,0,0,0,0,0,105,-1045.19,-8.0,-467.79333333333335,6,0.14,1050.0,712.535,4,2,3,2,3,0,0,0,0,4,6,0,0,0,0,0,0
UD35EFC,2,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.04,0.025,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
U282794,22,0,0,0,0,0,132,-71718.33,-50.0,-19755.376,10,23.53,71718.33,17937.9475,12,4,4,9,5,0,0,0,0,14,8,0,0,0,0,0,0
U5411A0,9,0,0,0,0,0,136,-43.77,-0.01,-8.965000000000002,6,0.35,46.0,18.783333333333335,3,1,1,4,3,0,0,0,0,3,6,0,0,0,0,0,0
U72CD49,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.16,0.16,0.16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U13DDF5,3,0,0,0,0,0,134,-1.0,-1.0,-1.0,2,0.03,0.03,0.03,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
UFA3C61,309,0,0,0,0,0,132,-30000.0,-1.0,-525.2914736842106,285,17.77,430000.0,24778.027083333334,24,9,71,131,98,0,0,0,0,167,142,0,0,0,0,0,0
U810E11,8,0,0,0,0,0,134,-186.0,-3.0,-29.142857142857142,7,204.0,204.0,204.0,1,6,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0
U0E631F,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.4,0.4,0.4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U6DE474,2,0,0,0,0,0,136,-0.01,-0.01,-0.01,1,0.01,0.01,0.01,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
U3A6025,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.47,0.47,0.47,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U13062B,14,27,0,0,0,0,134,-50000.0,-1.0,-7705.75606060606,33,1.0,200000.0,29447.7125,8,2,22,4,13,0,0,0,0,29,12,0,0,0,0,0,0
U672383,36,0,0,0,0,0,301,-12670.01,-50.0,-3008.7944444444447,18,0.08,12654.93,3010.016666666667,18,3,16,10,7,0,0,0,0,18,18,0,0,0,0,0,0
U869530,283,0,0,0,0,0,132,-100000.0,-1.6,-4436.572413793103,232,0.01,106480.0,24478.13411764706,51,11,57,125,90,0,0,0,0,173,110,0,0,0,0,0,0
U5A2439,19,0,0,0,0,0,132,-100000.0,-10.0,-41822.5575,12,8.88,300000.0,72305.55428571429,7,1,1,12,5,0,0,0,0,6,13,0,0,0,0,0,0
U999692,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UB5A150,5,0,0,0,0,0,105,-6963.76,-6963.76,-6963.76,2,2.41,7000.0,4667.47,3,1,2,2,0,0,0,0,0,2,3,0,0,0,0,0,0
U8E1FDD,5,0,0,0,0,0,204,-210000.0,-210000.0,-210000.0,1,0.48,210000.0,53029.495,4,2,1,2,0,0,0,0,0,2,3,0,0,0,0,0,0
U5D4B6A,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U8D52B5,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.02,0.02,0.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U95B3BF,45,0,0,0,0,0,132,-2500.0,-0.01,-229.69558823529414,34,0.01,2700.0,715.5163636363636,11,3,14,18,10,0,0,0,0,29,16,0,0,0,0,0,0
U879F19,8,0,0,0,0,0,207,-20309.3,-6000.0,-13154.65,2,5.19,10000.0,4384.198333333333,6,1,0,5,2,0,0,0,0,1,7,0,0,0,0,0,0
U3A0A60,2,0,0,0,0,0,204,0.0,0.0,0.0,0,0.08,44.73,22.404999999999998,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
U28655F,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.01,0.01,0.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U2C76D4,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.17,0.17,0.17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U50BD7D,7,0,0,0,0,0,208,-50000.0,-50000.0,-50000.0,2,0.03,50000.0,20000.185999999998,5,2,2,3,0,0,0,0,0,5,2,0,0,0,0,0,0
U86CC2B,157,0,0,0,0,0,136,-36000.0,-0.4,-441.24340425531915,141,1.65,30000.0,3990.946875,16,7,35,76,39,0,0,0,0,82,75,0,0,0,0,0,0
U653ED2,34,0,0,0,0,0,308,-200000.0,-15.0,-35784.90388888889,18,38.14,166000.0,39718.94625,16,7,10,13,4,0,0,0,0,17,17,0,0,0,0,0,0
U7EB3F6,4,0,0,0,0,0,134,-1.0,-1.0,-1.0,2,0.03,0.04,0.035,2,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
U0775D4,11,0,0,0,0,0,308,-200000.0,-1000.0,-70625.0,4,0.13,103262.6,37726.63142857143,7,4,3,2,2,0,0,0,0,1,10,0,0,0,0,0,0
U178EE5,3,0,0,0,0,0,134,-1.0,-1.0,-1.0,2,0.21,0.21,0.21,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
U6FBD29,1,0,0,0,0,0,204,0.0,0.0,0.0,0,63.07,63.07,63.07,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U8549FD,12,0,0,0,0,0,207,-3000.0,-253.0,-1179.6666666666667,3,0.04,10000.0,5949.207777777778,9,1,3,1,7,0,0,0,0,3,9,0,0,0,0,0,0
U21C543,3,0,0,0,0,0,201,0.0,0.0,0.0,0,12.26,1491.2,998.2199999999999,3,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0
U7B1027,3,0,0,0,0,0,134,-30.0,-30.0,-30.0,2,4.8,4.8,4.8,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
U765F5C,20,0,0,0,0,0,132,-390000.0,-5.0,-23020.859411764704,17,0.61,400000.0,133666.87,3,1,4,6,9,0,0,0,0,4,16,0,0,0,0,0,0
U7BE1FC,11,0,0,0,0,0,136,-9336.15,-130.49,-4008.068,5,10.04,49960.0,15458.30666666667,6,1,4,1,5,0,0,0,0,6,5,0,0,0,0,0,0
U70F49F,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.2,0.2,0.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U00AE00,8,0,0,0,0,0,132,-1500.0,-10.0,-715.62,5,0.15,5000.0,1667.533333333333,3,3,2,1,2,0,0,0,0,3,5,0,0,0,0,0,0
U871D4F,3,0,0,0,0,0,134,-3.0,-3.0,-3.0,2,0.03,0.03,0.03,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
U73D336,4,0,0,0,0,0,308,-14000.0,-10000.0,-11333.333333333334,3,30.7,30.7,30.7,1,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0
U597EFC,15,0,0,0,0,0,134,-5961.32,-25.14,-1096.2733333333333,9,1.15,4346.52,1657.0216666666668,6,8,2,5,0,0,0,0,0,8,7,0,0,0,0,0,0
U391B8A,13,0,0,0,0,0,132,-1500.0,-0.01,-227.0025,8,0.07,1887.5,584.554,5,1,2,8,2,0,0,0,0,0,13,0,0,0,0,0,0
UB49211,208,0,0,0,0,0,132,-31000.0,-4.0,-2485.749281437126,167,5.67,29985.0,10145.87317073171,41,4,59,73,72,0,0,0,0,94,114,0,0,0,0,0,0
UCE747B,22,0,0,0,0,0,308,-70000.0,-20000.0,-36666.666666666664,9,0.02,70000.0,25384.816153846154,13,4,6,8,4,0,0,0,0,9,13,0,0,0,0,0,0
U17B25E,8,0,0,0,0,0,132,-500.0,-3.0,-201.2,5,0.4,712.8,475.3333333333333,3,3,2,3,0,0,0,0,0,2,6,0,0,0,0,0,0
UD85AD9,112,0,0,0,0,0,136,-10000.0,-0.37,-503.00023809523816,84,0.01,19000.0,1520.6442857142858,28,2,41,42,27,0,0,0,0,43,69,0,0,0,0,0,0
U0BEC84,36,0,0,0,0,0,132,-1913.76,-2.5,-182.62911764705885,34,6.67,30000.0,15003.335,2,1,13,2,20,0,0,0,0,3,33,0,0,0,0,0,0
U95C1D1,7,0,0,0,0,0,128,-800.0,-14.0,-251.54166666666666,6,62.27,62.27,62.27,1,5,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0
UBFD7E6,158,0,0,0,0,0,132,-5000.0,-1.0,-100.51470588235294,153,0.94,6384.0,2967.7879999999996,5,6,41,49,62,0,0,0,0,84,74,0,0,0,0,0,0
U3EB89B,4,0,0,0,0,0,134,-1.0,-1.0,-1.0,3,0.04,0.04,0.04,1,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0
U27DAFD,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.12,0.12,0.12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UAF5407,0,6,1,0,0,0,309,0.0,0.0,0.0,0,500.0,20000.0,6151.428571428572,7,0,1,2,4,0,0,0,0,2,5,0,0,0,0,0,0
UEE9CA9,4,0,0,0,0,0,134,-3.0,-3.0,-3.0,2,0.01,0.21,0.11,2,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
UAD008C,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.22,0.22,0.22,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U9FA726,1,0,0,0,0,0,204,0.0,0.0,0.0,0,0.31,0.31,0.31,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U5D7DDC,24,0,0,0,0,0,111,-45900.0,-1.0,-3412.0555555555557,18,20.38,24080.0,5348.5633333333335,6,2,7,12,3,0,0,0,0,2,22,0,0,0,0,0,0
